,name,url,video_id,playlist_id,video_title,channel_title,pubdate,duration,has_captions,view_count
8982,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=10pw41kuYT0,10pw41kuYT0,,Eating chocolate may decrease risk of irregular heartbeat,Harvard T.H. Chan School of Public Health,2017-06-23T20:33:54.000Z,63.0,False,546.0
8983,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=13WNigcbaGA,13WNigcbaGA,,Stroke: Smarter prevention,Harvard T.H. Chan School of Public Health,2018-10-29T18:36:03.000Z,60.0,False,177.0
8984,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=15n9QEUlDxU,15n9QEUlDxU,,Big data and public health,Harvard T.H. Chan School of Public Health,2018-01-26T20:21:08.000Z,1583.0,False,1549.0
8985,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=15qqiI5MEsQ,15qqiI5MEsQ,,STATE HEALTH LEADERSHIP AND THE OPIOID EPIDEMIC: Where Are We Now and Where Are We Going?,Harvard T.H. Chan School of Public Health,2017-09-14T16:29:48.000Z,3678.0,False,560.0
8986,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=1GsAQ0FJxTI,1GsAQ0FJxTI,,The surprising factor behind a spike in C-sections,Harvard T.H. Chan School of Public Health,2017-07-28T15:57:29.000Z,1299.0,False,248.0
8987,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=1Pe8scn9v0U,1Pe8scn9v0U,,Health Reform Watch - ACA price outlook varies widely state-to-state for 2015,Harvard T.H. Chan School of Public Health,2014-06-23T20:45:21.000Z,542.0,False,445.0
8988,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=1QV5AinzGck,1QV5AinzGck,,The E-Cigarette Dilemma: Disruptive technology,Harvard T.H. Chan School of Public Health,2019-05-13T18:11:16.000Z,80.0,True,67.0
8989,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=1SRH-_BqWCI,1SRH-_BqWCI,,David Shulkin: How to Cultivate Bipartisan Support,Harvard T.H. Chan School of Public Health,2018-10-22T13:45:16.000Z,103.0,True,68.0
8990,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=1W5cerPzfv8,1W5cerPzfv8,,Equity: Tracking the Worst-Off -- Discussion I,Harvard T.H. Chan School of Public Health,2013-08-05T16:32:19.000Z,744.0,False,31.0
8991,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=1Yq-iJEkIyM,1Yq-iJEkIyM,,Jody Olsen: What to do in a crisis,Harvard T.H. Chan School of Public Health,2019-04-04T20:25:13.000Z,109.0,True,71.0
8992,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=1aTEC6amlKM,1aTEC6amlKM,,Public Health Practice Leadership Series: Bob Blendon,Harvard T.H. Chan School of Public Health,2009-03-30T17:17:02.000Z,2920.0,False,2297.0
8993,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=1cgmnMt8pfw,1cgmnMt8pfw,,Putting Mothers and Babies First: Benefits Across a Lifetime,Harvard T.H. Chan School of Public Health,2015-02-27T16:48:40.000Z,3445.0,False,142.0
8994,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=1dzZmyonqjw,1dzZmyonqjw,,Leadership Lessons Learned: Eradicating Polio in Nigeria | Muhammad Pate | Voices in Leadership,Harvard T.H. Chan School of Public Health,2016-09-12T15:54:14.000Z,1838.0,True,199.0
8995,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=1e4LefcaJH4,1e4LefcaJH4,,Fun on the field,Harvard T.H. Chan School of Public Health,2016-05-03T16:05:36.000Z,134.0,False,649.0
8996,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=1j0X4RLNHz8,1j0X4RLNHz8,,Eggs: Are they healthy?,Harvard T.H. Chan School of Public Health,2017-03-20T16:54:19.000Z,51.0,False,1200.0
8997,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=1lBlCJcKiro,1lBlCJcKiro,,The Health and Economic Concerns of Rural Americans,Harvard T.H. Chan School of Public Health,2018-11-10T01:19:11.000Z,3772.0,True,251.0
8998,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=1lg53IyXnFM,1lg53IyXnFM,,Oral Rehydration Therapy,Harvard T.H. Chan School of Public Health,2018-12-20T16:49:34.000Z,69.0,False,327.0
8999,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=1q9l2ep7RzA,1q9l2ep7RzA,,Gro Harlem Brundtland on the Role of WHO: A Leader's Perspective,Harvard T.H. Chan School of Public Health,2012-05-17T23:14:03.000Z,3615.0,True,370.0
9000,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=1zrO-nx8Oik,1zrO-nx8Oik,,Gov. Peter Shumlin: The Lesson Should not be No,Harvard T.H. Chan School of Public Health,2017-09-26T13:35:24.000Z,41.0,True,44.0
9001,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=218UZmfqQFA,218UZmfqQFA,,How did a cat disease help researchers find the cause of AIDS?,Harvard T.H. Chan School of Public Health,2017-10-10T13:43:19.000Z,64.0,False,126.0
9002,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=25bnDrDLLPs,25bnDrDLLPs,,2017 Alumni Award of Merit: Ghada El-Hajj Fuleihan,Harvard T.H. Chan School of Public Health,2018-09-20T15:39:15.000Z,150.0,False,117.0
9003,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2BjDkGTTSdU,2BjDkGTTSdU,,Why Universal Coverage?,Harvard T.H. Chan School of Public Health,2013-08-05T14:56:57.000Z,2977.0,False,365.0
9004,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2RxgZQxCShM,2RxgZQxCShM,,Commencement 2009,Harvard T.H. Chan School of Public Health,2009-06-22T17:25:55.000Z,451.0,False,835.0
9005,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2SX0pYk36PA,2SX0pYk36PA,,The power of biology,Harvard T.H. Chan School of Public Health,2017-05-31T13:17:39.000Z,991.0,False,169.0
9006,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2T4VY9adGWQ,2T4VY9adGWQ,,Why medical schools should focus more on nutrition,Harvard T.H. Chan School of Public Health,2019-04-25T15:55:50.000Z,57.0,False,252.0
9007,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2TVmT5sn9Yc,2TVmT5sn9Yc,,Samantha Power: The lesson my son taught me about impact,Harvard T.H. Chan School of Public Health,2018-01-02T19:12:23.000Z,108.0,True,121.0
9008,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2UUshqLvPRE,2UUshqLvPRE,,The 2010 Health Care Reform Law (Part 3 of 3),Harvard T.H. Chan School of Public Health,2010-05-19T19:20:19.000Z,154.0,False,337.0
9009,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2YdgtdHQMpM,2YdgtdHQMpM,,Taking Eyes Off Road Is Selfish: Highlight from Preventing Distracted Driving Webcast,Harvard T.H. Chan School of Public Health,2014-04-29T13:25:33.000Z,68.0,False,139.0
9010,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2a410xTFDFs,2a410xTFDFs,,James Ryan: Leadership in Charlottesville,Harvard T.H. Chan School of Public Health,2017-10-30T16:41:36.000Z,64.0,True,56.0
9011,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2bJLVhZ_dN8,2bJLVhZ_dN8,,HSPH Commencement Eve Celebration 2013,Harvard T.H. Chan School of Public Health,2013-05-30T15:20:19.000Z,132.0,False,194.0
9012,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2eqvVl_wmDc,2eqvVl_wmDc,,Talking to Your Doctor About Stress: Highlight from Managing Stress: Protecting Your Health,Harvard T.H. Chan School of Public Health,2013-03-08T21:50:47.000Z,178.0,False,214.0
9013,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2fKsjDcCXSc,2fKsjDcCXSc,,The epidemic of diabetes in sub-Saharan Africa,Harvard T.H. Chan School of Public Health,2017-10-10T16:01:07.000Z,974.0,False,217.0
9014,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2jaBxFZVDR0,2jaBxFZVDR0,,Living Longer and Happier Lives: The Science Behind Healthy Aging,Harvard T.H. Chan School of Public Health,2014-01-24T16:25:46.000Z,3844.0,False,4513.0
9015,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2kKgcwbF32A,2kKgcwbF32A,,Universal Health Care: Thailand’s Road to Sustainability - A Conversation with Somsak Chunharas,Harvard T.H. Chan School of Public Health,2017-09-13T16:03:56.000Z,1963.0,True,215.0
9016,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2oM8Cm3o4dg,2oM8Cm3o4dg,,The power of positive thinking,Harvard T.H. Chan School of Public Health,2017-01-13T17:15:59.000Z,761.0,False,4431.0
9017,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2s2Lz-lwr4Q,2s2Lz-lwr4Q,,Heart and Brain Disease in Women: A woman walks into the ER,Harvard T.H. Chan School of Public Health,2018-03-14T17:56:36.000Z,33.0,False,156.0
9018,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2vkMJ-v0Zt4,2vkMJ-v0Zt4,,How did yogurt lead to a science breakthrough: Highlight from Breakthroughs in Disease Treatment,Harvard T.H. Chan School of Public Health,2017-11-10T18:32:52.000Z,49.0,False,100.0
9019,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=2yEvD7t2UjM,2yEvD7t2UjM,,Fixing a Broken Health Care System - Ashish Jha,Harvard T.H. Chan School of Public Health,2014-02-27T13:43:23.000Z,135.0,False,2277.0
9020,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=3-Hf0VkGCog,3-Hf0VkGCog,,2016 Alumni Award of Merit: Dileep G. Bal,Harvard T.H. Chan School of Public Health,2018-09-20T15:38:50.000Z,142.0,False,18.0
9021,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=33JG5MqT_t0,33JG5MqT_t0,,Juan Manuel Santos: Peace process with the FARC,Harvard T.H. Chan School of Public Health,2019-05-06T13:58:13.000Z,203.0,True,56.0
9022,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=3GjNdF8MmB0,3GjNdF8MmB0,,The good news,Harvard T.H. Chan School of Public Health,2019-04-25T18:05:25.000Z,33.0,False,5.0
9023,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=3SGoA1_3Vfo,3SGoA1_3Vfo,,Stroke: Successes and Setbacks with a Notorious Silent Killer,Harvard T.H. Chan School of Public Health,2018-10-23T20:37:39.000Z,3944.0,False,77.0
9024,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=3WX8DOH8lGw,3WX8DOH8lGw,,Lessons Learned as Minister of Health: Peter Anyang' Nyong'o,Harvard T.H. Chan School of Public Health,2013-11-21T21:31:09.000Z,3529.0,True,4353.0
9025,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=3YJf9m8MUGM,3YJf9m8MUGM,,Taking the Job No One Wants: Lessons in Leadership,Harvard T.H. Chan School of Public Health,2018-06-14T18:34:35.000Z,1827.0,True,1231.0
9026,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=3b6K9XrIOyw,3b6K9XrIOyw,,The Health and Economic Concerns of Rural Americans: A Struggle to Get to Treatment,Harvard T.H. Chan School of Public Health,2018-11-15T19:37:57.000Z,84.0,True,113.0
9027,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=3fugQjdn1SU,3fugQjdn1SU,,"Paula A. Johnson, Executive Director of the Connors Center for Women's Health",Harvard T.H. Chan School of Public Health,2012-12-12T18:11:32.000Z,3473.0,True,499.0
9028,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=3gFvlUewV2w,3gFvlUewV2w,,Try Different Sports: Highlight from Sports and Health,Harvard T.H. Chan School of Public Health,2015-07-17T16:14:43.000Z,83.0,False,258.0
9029,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=3j3__r5quYw,3j3__r5quYw,,Women's contributions to health care,Harvard T.H. Chan School of Public Health,2017-03-06T19:34:40.000Z,40.0,False,115.0
9030,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=3rvnP-8aETs,3rvnP-8aETs,,Expert recommendations: Highlight from Supplements and Health,Harvard T.H. Chan School of Public Health,2017-05-23T16:35:43.000Z,205.0,False,118.0
9031,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=3ryIebzu_6w,3ryIebzu_6w,,20161025 VOICES IN LEADERSHIP TRENT LOTT,Harvard T.H. Chan School of Public Health,2016-10-28T14:10:34.000Z,1737.0,False,55.0
9032,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=3wGQPW_ZL2s,3wGQPW_ZL2s,,Why Public Health? Blake Johnson,Harvard T.H. Chan School of Public Health,2016-05-26T15:35:10.000Z,205.0,False,2205.0
9033,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=3wU5SCIDk2k,3wU5SCIDk2k,,High U.S. Healthcare Costs: The Problem With Medicare for All,Harvard T.H. Chan School of Public Health,2019-04-11T15:32:56.000Z,94.0,True,154.0
9034,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=40gWOe8qSz4,40gWOe8qSz4,,Dr. Somsak Chunharas: Curiosity,Harvard T.H. Chan School of Public Health,2017-09-21T17:53:41.000Z,31.0,True,66.0
9035,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=40hV4hJSb_c,40hV4hJSb_c,,Eat fish twice a week to improve heart health,Harvard T.H. Chan School of Public Health,2018-06-04T13:25:01.000Z,56.0,False,266.0
9036,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=43jnxPb0WFc,43jnxPb0WFc,,The 21st Century Cures Act: Implications for Research and Drug Development,Harvard T.H. Chan School of Public Health,2017-02-28T15:42:59.000Z,3506.0,True,808.0
9037,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=44J4rUY1br4,44J4rUY1br4,,Mammograms: Who in the World are they Good For?,Harvard T.H. Chan School of Public Health,2011-05-24T18:17:59.000Z,4115.0,False,408.0
9038,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=49UWBPVPBdE,49UWBPVPBdE,,Steve Eliason  'You could be next',Harvard T.H. Chan School of Public Health,2018-09-20T13:56:25.000Z,38.0,False,13.0
9039,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=4GXVpgkMnvg,4GXVpgkMnvg,,"Is Universal Coverage ""old wine in new bottles""?",Harvard T.H. Chan School of Public Health,2013-08-05T15:13:33.000Z,1327.0,False,169.0
9040,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=4SBkQ-6VRBE,4SBkQ-6VRBE,,The link between paid maternity leave and mental health,Harvard T.H. Chan School of Public Health,2018-05-09T17:23:59.000Z,90.0,False,203.0
9041,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=4Tx1z6mLRwg,4Tx1z6mLRwg,,ACA this week - Does health insurance lead to better health?,Harvard T.H. Chan School of Public Health,2014-03-13T20:32:14.000Z,163.0,False,1012.0
9042,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=4ZYQv_CzJxM,4ZYQv_CzJxM,,Women and Heart Disease: What You Don't Know May Kill You,Harvard T.H. Chan School of Public Health,2015-02-13T22:18:16.000Z,3458.0,False,4076.0
9043,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=4Zt9OaASsvU,4Zt9OaASsvU,,Vaccination bill becomes law,Harvard T.H. Chan School of Public Health,2015-10-06T20:29:44.000Z,80.0,False,146.0
9044,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=4cAcrwx6RVQ,4cAcrwx6RVQ,,Fiber Study HSPH,Harvard T.H. Chan School of Public Health,2014-05-22T15:16:30.000Z,233.0,False,156.0
9045,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=4cuYT8esdGo,4cuYT8esdGo,,Predicting the future impact of childhood obesity,Harvard T.H. Chan School of Public Health,2017-12-01T16:29:32.000Z,172.0,False,754.0
9046,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=4fmjLgAPcmc,4fmjLgAPcmc,,No safe level of lead in water,Harvard T.H. Chan School of Public Health,2017-04-27T16:37:35.000Z,293.0,False,105.0
9047,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=4me2K6iF4Cc,4me2K6iF4Cc,,Gene drives are powerful tools that raise complex issues: Highlight from Gene Editing,Harvard T.H. Chan School of Public Health,2017-05-26T16:35:28.000Z,156.0,False,151.0
9048,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=4qtsVFuLi5Y,4qtsVFuLi5Y,,Philanthropist Ted Turner in Conversation with Dean Julio Frenk,Harvard T.H. Chan School of Public Health,2011-06-17T14:59:53.000Z,3600.0,False,452.0
9049,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=4suMs5Skw88,4suMs5Skw88,,Former Harvard President Larry Summers on his portrayal in The Social Network,Harvard T.H. Chan School of Public Health,2011-03-08T21:51:12.000Z,117.0,False,28066.0
9050,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=4x1YmpiKy6o,4x1YmpiKy6o,,Commercial: National Mentoring Month,Harvard T.H. Chan School of Public Health,2009-03-31T18:43:54.000Z,32.0,False,246.0
9051,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=50siJ_4-3zE,50siJ_4-3zE,,Suraya Dalil: Inspiring the next generation,Harvard T.H. Chan School of Public Health,2017-12-08T16:21:16.000Z,137.0,True,73.0
9052,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=51hO-iB9hSA,51hO-iB9hSA,,2.15.17 Voices in Leadership with Elizabeth Nabel,Harvard T.H. Chan School of Public Health,2017-02-17T17:44:07.000Z,22.0,False,40.0
9053,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5An_YjYXQkk,5An_YjYXQkk,,Hormone-Altering Chemicals: Fertility and Health Implications,Harvard T.H. Chan School of Public Health,2017-02-01T17:55:40.000Z,3300.0,True,927.0
9054,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5C3Zw5ut4pM,5C3Zw5ut4pM,,Why Bacteria Are Tough to Fight: Highlight from Battling Drug-Resistant Superbugs,Harvard T.H. Chan School of Public Health,2014-02-07T15:50:50.000Z,100.0,False,483.0
9055,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5DA4xkE3dUU,5DA4xkE3dUU,,The Gun Violence Epidemic: Give educators a seat at the table,Harvard T.H. Chan School of Public Health,2018-04-11T13:38:09.000Z,104.0,True,83.0
9056,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5FbMImAIg38,5FbMImAIg38,,Why Public Health? John Jackson,Harvard T.H. Chan School of Public Health,2013-05-21T22:19:42.000Z,105.0,False,863.0
9057,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5H-iDwKkSUM,5H-iDwKkSUM,,Leadership for Change: Highlight from How America's Sleep Deficit is Damaging Longterm Health,Harvard T.H. Chan School of Public Health,2012-03-07T21:14:26.000Z,71.0,False,420.0
9058,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5HZM29lHwW4,5HZM29lHwW4,,THRIVE: A Conversation with Arianna Huffington on Redefining Success,Harvard T.H. Chan School of Public Health,2014-04-13T01:28:13.000Z,3507.0,True,3038.0
9059,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5Jas783n_fA,5Jas783n_fA,,How Much Do We Care? Highlight from Preventing Distracted Driving Webcast,Harvard T.H. Chan School of Public Health,2014-04-29T13:26:44.000Z,141.0,False,430.0
9060,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5JlBTE7uCjE,5JlBTE7uCjE,,Convocation 2018 Ceremony,Harvard T.H. Chan School of Public Health,2018-05-25T17:07:34.000Z,8163.0,False,1147.0
9061,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5Pl9TjHzitU,5Pl9TjHzitU,,Child Marriage and Social Norms: Highlight from Ending Child Mortality Webcast,Harvard T.H. Chan School of Public Health,2013-10-21T16:51:19.000Z,103.0,False,211.0
9062,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5S6FJqTZVAI,5S6FJqTZVAI,,"Gov. Steven Beshear: Teddy Roosevelt quote, part 2",Harvard T.H. Chan School of Public Health,2017-07-19T17:46:55.000Z,116.0,True,39.0
9063,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5U542AHYpTo,5U542AHYpTo,,Jack Markell: Rethinking the criminal justice system,Harvard T.H. Chan School of Public Health,2019-03-14T14:06:38.000Z,241.0,True,75.0
9064,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5UdHltq3_LM,5UdHltq3_LM,,Opioids and Addiction: Takeaways,Harvard T.H. Chan School of Public Health,2018-04-18T19:59:53.000Z,314.0,False,79.0
9065,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5V5QufsXX9s,5V5QufsXX9s,,Safety checklists can significantly reduce death after surgery,Harvard T.H. Chan School of Public Health,2017-04-27T16:49:38.000Z,46.0,False,175.0
9066,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5ZPWXpqlK38,5ZPWXpqlK38,,An invisible evil,Harvard T.H. Chan School of Public Health,2017-05-05T19:47:56.000Z,656.0,False,117.0
9067,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5oaQIeOowNw,5oaQIeOowNw,,Supplements and Health: Sorting the Facts,Harvard T.H. Chan School of Public Health,2017-05-12T16:19:06.000Z,3544.0,True,346.0
9068,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5osXsy05erA,5osXsy05erA,,Defending Childhood and Youth: A Public Health Approach to Ending the Cycle of Violence,Harvard T.H. Chan School of Public Health,2011-05-20T20:33:41.000Z,3522.0,False,439.0
9069,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5riWA1565kE,5riWA1565kE,,Skepticism about dietary supplements: Highlight from Supplements and Health,Harvard T.H. Chan School of Public Health,2017-05-23T16:29:17.000Z,158.0,False,100.0
9070,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5w5vB7oVD1M,5w5vB7oVD1M,,"Equity: Concepts, Requirements, Standards (cont.) II",Harvard T.H. Chan School of Public Health,2013-08-05T17:41:10.000Z,1663.0,False,64.0
9071,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=5xlCJZPW-qk,5xlCJZPW-qk,,Sugary beverage consumption in U.S. declining but...,Harvard T.H. Chan School of Public Health,2017-11-30T19:19:02.000Z,52.0,False,91.0
9072,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=6-myLENTBO4,6-myLENTBO4,,Surgical Checklists,Harvard T.H. Chan School of Public Health,2009-03-31T20:01:10.000Z,210.0,False,13167.0
9073,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=61MLhi50VhU,61MLhi50VhU,,"Ebola Update: Where Are We with Vaccines, U.S. Preparedness and the West African Crisis",Harvard T.H. Chan School of Public Health,2014-11-28T05:07:03.000Z,3383.0,False,283.0
9074,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=63Nj1zOt1ro,63Nj1zOt1ro,,Fighting misinfodemics,Harvard T.H. Chan School of Public Health,2019-05-28T15:36:12.000Z,63.0,False,123.0
9075,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=67y8s0q-3zM,67y8s0q-3zM,,Student snapshot: Life @HarvardChanSPH,Harvard T.H. Chan School of Public Health,2016-09-15T18:29:23.000Z,229.0,False,7688.0
9076,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=68GP1vwd6wg,68GP1vwd6wg,,What to expect from the Biden task force: Highlight from Gun Violence: A Public Health Crisis,Harvard T.H. Chan School of Public Health,2013-01-14T18:50:52.000Z,151.0,False,1209.0
9077,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=68jw0CbBC90,68jw0CbBC90,,Fundamental questions,Harvard T.H. Chan School of Public Health,2018-01-19T15:10:22.000Z,1639.0,False,160.0
9078,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=6CxpJWrCyzo,6CxpJWrCyzo,,Harvard School of Public Health launches Sabri Ulker Center,Harvard T.H. Chan School of Public Health,2016-02-18T15:48:34.000Z,280.0,False,1153.0
9079,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=6G2cEZPeeVI,6G2cEZPeeVI,,The Spread of Hate and Racism: Toxic discrimination,Harvard T.H. Chan School of Public Health,2019-02-19T16:18:40.000Z,101.0,True,137.0
9080,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=6MuwIXTkL3M,6MuwIXTkL3M,,Seafood is an 'irrational' economy,Harvard T.H. Chan School of Public Health,2017-04-07T16:30:42.000Z,1021.0,False,79.0
9081,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=6XDMjOluthM,6XDMjOluthM,,Antibiotic resistance: The bottom line,Harvard T.H. Chan School of Public Health,2017-01-10T16:53:23.000Z,57.0,False,160.0
9082,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=6_XyWaq3EWU,6_XyWaq3EWU,,Health Reform Watch - GOP-controlled Senate could impact 2015 ACA signups,Harvard T.H. Chan School of Public Health,2014-09-24T14:04:26.000Z,613.0,False,263.0
9083,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=6a53hgi5Zek,6a53hgi5Zek,,"John Wilson: ""Second Day"" at Morehouse College",Harvard T.H. Chan School of Public Health,2018-11-20T21:04:27.000Z,239.0,True,177.0
9084,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=6cRgkgezhwc,6cRgkgezhwc,,Highlights: Mammograms: Who in the World Are They Good For?,Harvard T.H. Chan School of Public Health,2012-01-09T17:40:38.000Z,216.0,False,165.0
9085,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=6gxt1s0OTqw,6gxt1s0OTqw,,Ashok Alexander on Leadership Lessons from the Field Less Traveled,Harvard T.H. Chan School of Public Health,2013-04-11T12:58:39.000Z,3100.0,True,1700.0
9086,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=6i-P0DYn7u8,6i-P0DYn7u8,,U.S. Drug Prices: Whatever the market will bear,Harvard T.H. Chan School of Public Health,2018-10-01T19:54:53.000Z,58.0,False,231.0
9087,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=6iMeIRaT05o,6iMeIRaT05o,,Eat Better Live Longer,Harvard T.H. Chan School of Public Health,2017-07-26T19:16:48.000Z,43.0,False,284.0
9088,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=6ixqR4o5rZk,6ixqR4o5rZk,,Payers and Drug Prices: Highlight from The Forum,Harvard T.H. Chan School of Public Health,2015-10-23T20:50:04.000Z,376.0,False,325.0
9089,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=6kfaIz9e3Ww,6kfaIz9e3Ww,,"Jerome Adams: ""All hands on deck""",Harvard T.H. Chan School of Public Health,2018-02-05T19:16:04.000Z,89.0,True,96.0
9090,Harvard T.H. Chan School of Public Health,https://www.youtube.com/watch?v=6p1YRZQnaG0,6p1YRZQnaG0,,What Are You Going To Do About It?,Harvard T.H. Chan School of Public Health,2009-03-31T18:09:11.000Z,702.0,False,322.0
